,equity
2016-05-24,1.4558156961709903
2016-05-25,1.457567237557134
2016-05-26,1.4637993604774626
2016-05-27,1.4627671142073893
2016-05-30,1.46257161445501
2016-05-31,1.4718885137902784
2016-06-01,1.4743685791245906
2016-06-02,1.4709873885505251
2016-06-03,1.4692625083357542
2016-06-06,1.478204274168513
2016-06-07,1.4824479048499637
2016-06-08,1.4859662351349823
2016-06-13,1.4978856561089078
2016-06-14,1.4951181107388007
2016-06-15,1.504287587161137
2016-06-16,1.516576258640223
2016-06-17,1.4988738099184695
2016-06-20,1.5030346761540447
2016-06-21,1.4977716222470185
2016-06-22,1.4858970589490055
2016-06-23,1.4870712768121532
2016-06-24,1.5142174981347896
2016-06-27,1.5193046977832843
2016-06-28,1.5147937396683646
2016-06-29,1.5193046977832843
2016-06-30,1.521220952359399
2016-07-01,1.5389146929397335
2016-07-04,1.5550941828567157
2016-07-05,1.5502331328624515
2016-07-06,1.5641462763239742
2016-07-07,1.5698733052563199
2016-07-08,1.562159608193882
2016-07-11,1.582799760830085
2016-07-12,1.5812553329293135
2016-07-13,1.5771363196480161
2016-07-14,1.5706068995278657
2016-07-15,1.5771781726022935
2016-07-18,1.5745416161092107
2016-07-19,1.582709229117828
2016-07-20,1.5792384875618017
2016-07-21,1.576633724943857
2016-07-22,1.5774159979733824
2016-07-25,1.5769838168232015
2016-07-26,1.5794763129328908
2016-07-27,1.5812786843630309
2016-07-28,1.5952336807788314
2016-07-29,1.5954195941165026
2016-08-01,1.6034012937874487
2016-08-02,1.611723026258599
2016-08-03,1.604553776854598
2016-08-04,1.5971801125923653
2016-08-05,1.61216526648792
2016-08-08,1.6054414905886774
2016-08-09,1.6085520811862193
2016-08-10,1.6226511379854138
2016-08-11,1.6120328818213847
2016-08-12,1.614999412035533
2016-08-15,1.6119507925505483
2016-08-16,1.6177800289120097
2016-08-17,1.6082221074651541
2016-08-18,1.6132171587636723
2016-08-19,1.6141233740183123
2016-08-22,1.6071718318271204
2016-08-23,1.6140931967808931
2016-08-24,1.6168637545782303
2016-08-25,1.6057714643097427
2016-08-26,1.607985898731784
2016-08-29,1.6022286925620197
2016-08-30,1.6107564565291212
2016-08-31,1.602022661066069
2016-09-01,1.5977076753679604
2016-09-02,1.5991700139978955
2016-09-05,1.6112405497127196
2016-09-06,1.6155354172525491
2016-09-07,1.6324670029616373
2016-09-08,1.6292123519807022
2016-09-09,1.6235171169234948
2016-09-12,1.5932051596944612
2016-09-13,1.6056575811637679
2016-09-14,1.5951934444622726
2016-09-19,1.6103862464914973
2016-09-20,1.6064515299101523
2016-09-21,1.6078418383483906
2016-09-22,1.6270297114337984
2016-09-23,1.6499261514463208
2016-09-26,1.6359163133975074
2016-09-27,1.6245249620838536
2016-09-28,1.6200238563334142
2016-09-29,1.6180189653034551
2016-09-30,1.6131732070380727
2016-10-10,1.5882529658834321
2016-10-11,1.597169055501688
2016-10-12,1.5937530524754124
2016-10-13,1.5945517421952964
2016-10-14,1.5912172414870591
2016-10-17,1.585512244208837
2016-10-18,1.587803548243076
2016-10-19,1.5912801005623072
2016-10-20,1.6010577389756953
2016-10-21,1.5955553426014222
2016-10-24,1.6035935499640486
2016-10-25,1.6167033793033814
2016-10-26,1.6161119100520316
2016-10-27,1.6068465483542478
2016-10-28,1.606662590693089
2016-10-31,1.60926126075669
2016-11-01,1.6137204604569644
2016-11-02,1.6119437429206225
2016-11-03,1.6059523326381206
2016-11-04,1.6021055552142787
2016-11-07,1.6114105131799357
2016-11-08,1.6072377264839413
2016-11-09,1.6062433652069856
2016-11-10,1.6183449745756076
2016-11-11,1.5949242770821996
2016-11-14,1.5764285303899197
2016-11-15,1.5774949898712936
2016-11-16,1.5950430658858181
2016-11-17,1.5952875728399325
2016-11-18,1.5952433570074744
2016-11-21,1.5996839134649585
2016-11-22,1.6124863767749291
2016-11-23,1.6138159864532073
2016-11-24,1.6063482953168484
2016-11-25,1.6082187875779415
2016-11-28,1.6199187842954934
2016-11-29,1.6089668201549652
2016-11-30,1.6016177281701698
2016-12-01,1.5866156875127457
2016-12-02,1.5792635670559785
2016-12-05,1.578063282664506
2016-12-06,1.5840677330938413
2016-12-07,1.5819679925267571
2016-12-08,1.60357210208261
2016-12-09,1.5944190502933047
2016-12-12,1.5947239164717948
2016-12-13,1.595023735196999
2016-12-14,1.6049248195633277
2016-12-15,1.5977301796490917
2016-12-16,1.5977342176117206
2016-12-19,1.5987810594232912
2016-12-20,1.5953346583194323
2016-12-21,1.6073425496874465
2016-12-22,1.5992434061443126
2016-12-23,1.5975945996926684
2016-12-26,1.6133049135787954
2016-12-27,1.5969663740019495
2016-12-28,1.5996897004478037
2016-12-29,1.592582055602641
2016-12-30,1.5932363263630538
2017-01-03,1.5918503265702
2017-01-04,1.5966559392267363
2017-01-05,1.59803841479483
2017-01-06,1.5953014668566523
2017-01-09,1.601460891933567
2017-01-10,1.6053927568343695
2017-01-11,1.60942814902581
2017-01-12,1.6091652122610887
2017-01-13,1.6123822248639104
2017-01-16,1.6257307080227965
2017-01-17,1.6205903046670458
2017-01-18,1.6198189090725879
2017-01-19,1.6213321309670492
2017-01-20,1.620721319976037
2017-01-23,1.6181890763604116
2017-01-24,1.6266598239456451
2017-01-25,1.6345667445340277
2017-01-26,1.65696066788082
2017-02-03,1.6435805113657882
2017-02-06,1.6449801326509654
2017-02-07,1.642184683287995
2017-02-08,1.6515332408189696
2017-02-09,1.6560475225456923
2017-02-10,1.6699521084781817
2017-02-13,1.6776097137941652
2017-02-14,1.6768075509903009
2017-02-15,1.697272969314043
2017-02-16,1.7027917451228676
2017-02-17,1.690112574379787
2017-02-20,1.7020346081848483
2017-02-21,1.7031283709011498
2017-02-22,1.7181708164834566
2017-02-23,1.7193495166613275
2017-02-24,1.7140650144695084
2017-02-27,1.7076437952875292
2017-02-28,1.707445586365418
2017-03-01,1.6984099510335535
2017-03-02,1.7182994011681485
2017-03-03,1.7073374279270475
2017-03-06,1.726303493636245
2017-03-07,1.712659990154708
2017-03-08,1.7014893265661963
2017-03-09,1.696385936111246
2017-03-10,1.698144081926285
2017-03-13,1.7105459247486594
2017-03-14,1.714637307742456
2017-03-15,1.7129391955832443
2017-03-16,1.7335028415426135
2017-03-17,1.7302657553410725
